subset_mask,heads,size,n,correct,acc,ba,rescue,harm,delta_acc,delta_ba
28,2|3|4,3,611,183,0.2995090016366612,0.6048999309868875,1,10,-0.014729950900163657,-0.008166551644812392
29,0|2|3|4,4,611,183,0.2995090016366612,0.6068553025074764,2,11,-0.014729950900163657,-0.006211180124223503
30,1|2|3|4,4,611,186,0.3044189852700491,0.6069703243616287,1,7,-0.009819967266775753,-0.006096158270071261
31,0|1|2|3|4,5,611,185,0.3027823240589198,0.6082355647573038,2,9,-0.011456628477905073,-0.004830917874396157
32,5,1,611,201,0.32896890343698854,0.6173222912353347,13,4,0.014729950900163657,0.004255808603634725
33,0|5,2,611,189,0.309328968903437,0.6149068322981367,5,8,-0.004909983633387904,0.001840349666436758
34,1|5,2,611,205,0.3355155482815057,0.6239935587761675,15,2,0.021276595744680826,0.010927076144467529
35,0|1|5,3,611,196,0.32078559738134205,0.6197377501725329,9,5,0.006546644844517169,0.006671267540832915
36,2|5,2,611,183,0.2995090016366612,0.6048999309868875,1,10,-0.014729950900163657,-0.008166551644812392
37,0|2|5,3,611,179,0.29296235679214405,0.6040947780078215,2,15,-0.021276595744680826,-0.008971704623878418
38,1|2|5,3,611,190,0.3109656301145663,0.6097308488612837,4,6,-0.0032733224222585844,-0.0033356337704162353
39,0|1|2|5,4,611,189,0.309328968903437,0.6129514607775478,5,8,-0.004909983633387904,-0.00011502185415213084
40,3|5,2,611,193,0.3158756137479542,0.6098458707154361,3,2,0.00163666121112932,-0.0032206119162638824
41,0|3|5,3,611,187,0.3060556464811784,0.6096158270071314,1,6,-0.008183306055646489,-0.003450655624568588
42,1|3|5,3,611,198,0.32405891980360063,0.6132965263400046,8,2,0.009819967266775753,0.00023004370830470577
43,0|1|3|5,4,611,194,0.31751227495908346,0.6164021164021164,5,3,0.0032733224222585844,0.0033356337704164574
44,2|3|5,3,611,185,0.3027823240589198,0.604324821716126,1,8,-0.011456628477905073,-0.008741660915573934
45,0|2|3|5,4,611,184,0.3011456628477905,0.6055900621118012,1,9,-0.013093289689034393,-0.007476420519898719
46,1|2|3|5,4,611,187,0.3060556464811784,0.6057050839659536,1,6,-0.008183306055646489,-0.007361398665746366
