subset_mask,heads,size,n,correct,acc,ba,rescue,harm,delta_acc,delta_ba
227,0|1|5|6|7,5,631,434,0.687797147385103,0.6801704770714947,1,0,0.0015847860538826808,0.0010638297872340718
228,2|5|6|7,4,631,426,0.6751188589540412,0.6696180784987446,2,9,-0.011093502377179099,-0.009488568785516072
229,0|2|5|6|7,5,631,432,0.6846275752773375,0.6780428174970266,1,2,-0.0015847860538827918,-0.0010638297872340718
230,1|2|5|6|7,5,631,432,0.6846275752773375,0.6780428174970266,2,3,-0.0015847860538827918,-0.0010638297872340718
231,0|1|2|5|6|7,6,631,434,0.687797147385103,0.6801704770714947,1,0,0.0015847860538826808,0.0010638297872340718
232,3|5|6|7,4,631,421,0.6671949286846276,0.6642989295625743,2,14,-0.019017432646592725,-0.01480771772168632
233,0|3|5|6|7,5,631,429,0.6798732171156894,0.6748513281353244,1,5,-0.006339144215530945,-0.004255319148936176
234,1|3|5|6|7,5,631,427,0.6767036450079239,0.6727236685608564,2,8,-0.009508716323296418,-0.006382978723404209
235,0|1|3|5|6|7,6,631,432,0.6846275752773375,0.6780428174970266,0,1,-0.0015847860538827918,-0.0010638297872340718
236,2|3|5|6|7,5,631,423,0.6703645007923931,0.6643848288621647,2,12,-0.015847860538827252,-0.014721818422095967
237,0|2|3|5|6|7,6,631,431,0.6830427892234548,0.6769789877097925,2,4,-0.0031695721077654726,-0.0021276595744681437
238,1|2|3|5|6|7,6,631,428,0.6782884310618067,0.6717457380732126,3,8,-0.007923930269413626,-0.007360909211048039
239,0|1|2|3|5|6|7,7,631,432,0.6846275752773375,0.6780428174970266,0,1,-0.0015847860538827918,-0.0010638297872340718
240,4|5|6|7,4,631,426,0.6751188589540412,0.6696180784987446,1,8,-0.011093502377179099,-0.009488568785516072
241,0|4|5|6|7,5,631,428,0.6782884310618067,0.6737874983480905,0,5,-0.007923930269413626,-0.005319148936170137
