subset_mask,heads,size,n,correct,acc,ba,rescue,harm,delta_acc,delta_ba
186,1|3|4|5|7,5,181,27,0.14917127071823205,0.19669312169312167,0,4,-0.022099447513812154,-0.007142857142857173
187,0|1|3|4|5|7,6,181,27,0.14917127071823205,0.19669312169312167,0,4,-0.022099447513812154,-0.007142857142857173
188,2|3|4|5|7,5,181,32,0.17679558011049723,0.20753968253968255,3,2,0.0055248618784530246,0.003703703703703709
189,0|2|3|4|5|7,6,181,33,0.18232044198895028,0.20932539682539683,3,1,0.011049723756906077,0.005489417989417988
190,1|2|3|4|5|7,6,181,31,0.1712707182320442,0.20575396825396827,1,1,0.0,0.0019179894179894297
191,0|1|2|3|4|5|7,7,181,32,0.17679558011049723,0.20753968253968255,1,0,0.0055248618784530246,0.003703703703703709
192,6|7,2,181,30,0.16574585635359115,0.20205026455026456,3,4,-0.005524861878453052,-0.0017857142857142794
193,0|6|7,3,181,28,0.15469613259668508,0.19847883597883595,1,4,-0.01657458563535913,-0.005357142857142894
194,1|6|7,3,181,29,0.16022099447513813,0.20026455026455028,1,3,-0.011049723756906077,-0.0035714285714285587
195,0|1|6|7,4,181,29,0.16022099447513813,0.20026455026455028,1,3,-0.011049723756906077,-0.0035714285714285587
196,2|6|7,3,181,37,0.20441988950276244,0.21646825396825395,6,0,0.03314917127071823,0.012632275132275106
197,0|2|6|7,4,181,35,0.19337016574585636,0.2128968253968254,4,0,0.022099447513812154,0.009060846560846547
198,1|2|6|7,4,181,35,0.19337016574585636,0.2128968253968254,4,0,0.022099447513812154,0.009060846560846547
199,0|1|2|6|7,5,181,35,0.19337016574585636,0.2128968253968254,4,0,0.022099447513812154,0.009060846560846547
200,3|6|7,3,181,31,0.1712707182320442,0.20383597883597884,2,2,0.0,0.0
201,0|3|6|7,4,181,32,0.17679558011049723,0.20562169312169312,1,0,0.0055248618784530246,0.0017857142857142794
202,1|3|6|7,4,181,31,0.1712707182320442,0.20383597883597884,0,0,0.0,0.0
203,0|1|3|6|7,5,181,32,0.17679558011049723,0.20562169312169312,1,0,0.0055248618784530246,0.0017857142857142794
204,2|3|6|7,4,181,35,0.19337016574585636,0.2128968253968254,5,1,0.022099447513812154,0.009060846560846547
205,0|2|3|6|7,5,181,34,0.1878453038674033,0.2111111111111111,3,0,0.0165745856353591,0.007275132275132268
206,1|2|3|6|7,5,181,33,0.18232044198895028,0.2074074074074074,3,1,0.011049723756906077,0.0035714285714285587
207,0|1|2|3|6|7,6,181,35,0.19337016574585636,0.21097883597883596,4,0,0.022099447513812154,0.0071428571428571175
208,4|6|7,3,181,31,0.1712707182320442,0.20383597883597884,3,3,0.0,0.0
209,0|4|6|7,4,181,29,0.16022099447513813,0.20026455026455028,1,3,-0.011049723756906077,-0.0035714285714285587
210,1|4|6|7,4,181,29,0.16022099447513813,0.20026455026455028,1,3,-0.011049723756906077,-0.0035714285714285587
211,0|1|4|6|7,5,181,28,0.15469613259668508,0.19847883597883595,1,4,-0.01657458563535913,-0.005357142857142894
212,2|4|6|7,4,181,35,0.19337016574585636,0.21097883597883596,4,0,0.022099447513812154,0.0071428571428571175
213,0|2|4|6|7,5,181,35,0.19337016574585636,0.21097883597883596,4,0,0.022099447513812154,0.0071428571428571175
214,1|2|4|6|7,5,181,32,0.17679558011049723,0.20562169312169312,1,0,0.0055248618784530246,0.0017857142857142794
215,0|1|2|4|6|7,6,181,32,0.17679558011049723,0.20562169312169312,2,1,0.0055248618784530246,0.0017857142857142794
216,3|4|6|7,4,181,32,0.17679558011049723,0.20562169312169312,1,0,0.0055248618784530246,0.0017857142857142794
217,0|3|4|6|7,5,181,31,0.1712707182320442,0.20383597883597884,0,0,0.0,0.0
218,1|3|4|6|7,5,181,31,0.1712707182320442,0.20383597883597884,0,0,0.0,0.0
219,0|1|3|4|6|7,6,181,31,0.1712707182320442,0.20383597883597884,1,1,0.0,0.0
220,2|3|4|6|7,5,181,34,0.1878453038674033,0.20919312169312168,3,0,0.0165745856353591,0.005357142857142838
221,0|2|3|4|6|7,6,181,34,0.1878453038674033,0.20919312169312168,3,0,0.0165745856353591,0.005357142857142838
222,1|2|3|4|6|7,6,181,33,0.18232044198895028,0.2074074074074074,2,0,0.011049723756906077,0.0035714285714285587
223,0|1|2|3|4|6|7,7,181,35,0.19337016574585636,0.21097883597883596,4,0,0.022099447513812154,0.0071428571428571175
224,5|6|7,3,181,25,0.13812154696132597,0.19503968253968257,1,7,-0.03314917127071823,-0.008796296296296274
225,0|5|6|7,4,181,26,0.143646408839779,0.1949074074074074,1,6,-0.027624309392265206,-0.008928571428571452
