mmsi,ais_rows,final_class,class_level,source,confidence,type_code,imo,vessel_kind,registry_type,flag,name,note
412347207,51,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347211,45,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347212,72,,unknown,needs_manual,none,5,,ship,,,,no_usable_type
412347213,27,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347219,40,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347222,30,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347225,2,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347228,55,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347229,95,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347231,26,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347236,55,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347238,56,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347244,45,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347245,100,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347246,85,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347248,4,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347251,33,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347253,9,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
412347255,28,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347257,11,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347258,75,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347263,8,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347264,18,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347265,7,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347267,95,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347268,124,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347271,18,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347272,5,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347277,22,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347281,45,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347282,27,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347283,43,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347284,63,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347285,42,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347287,94,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347291,37,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347292,49,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347293,113,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347295,82,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347296,37,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347297,19,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347306,57,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347308,32,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347312,44,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347313,49,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347314,62,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347315,130,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347318,13,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347323,30,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347334,4,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347335,11,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347341,26,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347346,34,,unknown,needs_manual,none,,,ship,,,,no_usable_type
412347349,176,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347352,17,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347354,64,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347356,3,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347358,53,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347366,1,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347367,302,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347375,9,,unknown,needs_manual,none,5,,ship,,,,absent_from_mapping
412347376,39,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347377,45,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347388,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
412347395,32,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347397,26,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347399,4,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347401,109,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347402,34,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347404,21,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347406,30,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347408,131,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347411,91,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347413,22,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347416,36,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347423,47,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347425,110,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347427,60,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347428,1,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347429,6,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347432,28,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347433,128,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347436,67,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347439,53,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347441,58,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347442,26,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347443,16,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347444,34,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347448,1,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347451,2,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347452,68,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347453,186,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347454,16,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347456,1,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347458,3,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347462,49,,unknown,needs_manual,none,,,ship,,,,no_usable_type
412347463,12,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347465,15,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347466,5,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347468,3,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347469,4,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
412347472,24,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347477,3,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347478,53,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347479,90,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347483,9,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347484,9,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347486,3,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347488,9,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347491,6,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347492,21,,unknown,needs_manual,none,1,,ship,,,,absent_from_mapping
412347493,3,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347495,9,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347496,168,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347497,212,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347498,10,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347499,29,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347501,53,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347502,56,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347503,37,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347504,3,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347505,185,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347506,64,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347507,39,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347508,69,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347509,65,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347511,44,,unknown,needs_manual,none,4,,ship,,,,no_usable_type
412347512,60,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347513,125,,unknown,needs_manual,none,4,,ship,,,,no_usable_type
412347514,99,,unknown,needs_manual,none,4,,ship,,,,no_usable_type
412347515,96,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347516,74,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347517,38,,unknown,needs_manual,none,4,,ship,,,,no_usable_type
412347519,40,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347520,1,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347521,94,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347522,26,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347523,9,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347524,96,,unknown,needs_manual,none,4,,ship,,,,no_usable_type
412347525,109,,unknown,needs_manual,none,4,,ship,,,,absent_from_mapping
412347526,50,,unknown,needs_manual,none,4,,ship,,,,no_usable_type
412347529,72,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347531,151,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347532,12,,unknown,needs_manual,none,5,,ship,,,,absent_from_mapping
412347533,15,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347534,6,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347535,29,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347536,20,,unknown,needs_manual,none,4,,ship,,,,no_usable_type
412347539,70,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347541,6,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347542,20,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347543,6,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347544,142,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347546,4,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347547,103,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347548,67,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347549,49,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347551,2,,unknown,needs_manual,none,4,,ship,,,,absent_from_mapping
412347552,3,,unknown,needs_manual,none,4,,ship,,,,absent_from_mapping
412347553,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
412347555,1,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347556,15,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347557,100,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347558,24,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347559,139,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347563,36,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347564,1,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347567,8,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347568,13,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347569,16,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347571,92,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347572,10,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347573,151,,unknown,needs_manual,none,5,,ship,,,,no_usable_type
412347574,3,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347576,44,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347577,179,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347581,43,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347582,35,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347583,107,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347584,1,tug_towing,fine,rule_validated,medium,31,,ship,,,,purity 0.906 support 763
412347585,14,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347586,18,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347587,95,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347588,12,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347595,9,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347596,4,,unknown,needs_manual,none,90,,ship,,,,absent_from_mapping
412347599,220,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347601,15,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347604,78,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347605,35,,unknown,needs_manual,none,4,,ship,,,,no_usable_type
412347606,2,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347607,15,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347608,24,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347611,106,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347612,41,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,type_outside_frozen_rules
412347613,81,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347614,57,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347615,54,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347617,158,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347618,75,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347619,3,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347621,61,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347622,24,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347623,194,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347624,9,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347627,6,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347628,70,,unknown,needs_manual,none,5,,ship,,,,no_usable_type
412347629,11,,unknown,needs_manual,none,5,,ship,,,,absent_from_mapping
412347632,49,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347633,85,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347634,8,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347635,78,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347636,80,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347637,153,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347639,273,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347642,20,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347643,80,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347644,67,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347645,70,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347646,6,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347647,121,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347648,115,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347652,34,,unknown,needs_manual,none,5,,ship,,,,no_usable_type
412347653,364,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347655,92,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347656,38,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347657,390,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
412347658,4,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
412347661,53,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
