product_id,port,track,relative_orbit,start_utc,stop_utc,footprint_min_lon,footprint_min_lat,footprint_max_lon,footprint_max_lat,ais_files,ais_rows,ais_mmsi_unique,fine_resolved,fine_resolved_from_fill,fine_resolved_coarse,fine_unresolved,fine_conflict,worldcover_need,worldcover_have,raster_polarizations,raster_local_complete,raster_remote_22559_complete,raster_action,detection_status,knowledge_ready,blockers
S1A_IW_GRDH_1SDV_20250207T015819_20250207T015848_057784_072001_AE81,Los Angeles,,137,2025-02-07T01:58:19Z,2025-02-07T01:58:48Z,,,,,2,4614,309,274,4,5,30,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250207T054131_20250207T054156_057786_072012_0A84,Hamburg,,139,2025-02-07T05:41:31Z,2025-02-07T05:41:56Z,,,,,1,8661,1123,751,13,77,275,20,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250207T163006_20250207T163031_057792_072059_C1D9,Richards Bay,,145,2025-02-07T16:30:06Z,2025-02-07T16:30:31Z,30.79245,-29.4702,33.778179,-27.364433,1,180,39,30,0,6,3,0,1,1,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250207T191539_20250207T191604_057794_07206C_D215,Newcastle,147_701,147,2025-02-07T19:15:39Z,2025-02-07T19:16:04Z,,,,,1,1504,264,172,39,9,83,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250208T153905_20250208T153934_057806_0720E1_8042,Mombasa,,159,2025-02-08T15:39:05Z,2025-02-08T15:39:34Z,,,,,1,3974,55,41,0,10,4,0,1,1,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250208T213200_20250208T213229_057810_07210A_0C2C,Port Hedland,,163,2025-02-08T21:32:00Z,2025-02-08T21:32:29Z,,,,,1,1236,102,86,0,10,6,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250209T035237_20250209T035302_057814_072130_64A2,Port Said,,167,2025-02-09T03:52:37Z,2025-02-09T03:53:02Z,30.422653,30.814068,33.412579,32.727699,2,2094,199,170,0,19,9,1,2,2,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250209T095439_20250209T095504_057818_072156_8334,Ningbo-Zhoushan,,171,2025-02-09T09:54:39Z,2025-02-09T09:55:04Z,120.699913,28.400282,123.598099,30.316563,2,93719,6797,4061,1265,1256,1475,5,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250209T095504_20250209T095529_057818_072156_B9C4,Shanghai,,171,2025-02-09T09:55:04Z,2025-02-09T09:55:29Z,120.35878,29.90761,123.304535,31.820431,2,147708,9581,2864,588,4521,2187,9,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250209T095619_20250209T095644_057818_072156_A282,Qingdao,,171,2025-02-09T09:56:19Z,2025-02-09T09:56:44Z,,,,,6,82702,4353,2981,2017,306,1065,1,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250209T112536_20250209T112601_057818_072161_EAB2,Singapore,171_1183,171,2025-02-09T11:25:36Z,2025-02-09T11:26:01Z,,,,,1,23479,2348,1884,8,234,230,0,2,2,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250210T083936_20250210T084001_057831_0721ED_9A30,Sydney Botany,9_1067,9,2025-02-10T08:39:36Z,2025-02-10T08:40:01Z,,,,,1,4482,358,222,39,20,116,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250210T110620_20250210T110638_057833_0721FE_F63B,New York,11_458,11,2025-02-10T11:06:20Z,2025-02-10T11:06:38Z,,,,,1,3322,309,245,6,24,40,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250210T224811_20250210T224836_057840_072244_0469,Singapore,,18,2025-02-10T22:48:11Z,2025-02-10T22:48:36Z,,,,,4,131406,2665,2172,8,257,234,2,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250210T233426_20250210T233451_057840_072249_154C,Callao,,18,2025-02-10T23:34:26Z,2025-02-10T23:34:51Z,,,,,1,1914,124,94,3,13,17,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250211T225059_20250211T225124_057855_0722DE_45FE,New York,,33,2025-02-11T22:50:59Z,2025-02-11T22:51:24Z,,,,,5,15702,295,227,40,34,34,0,5,5,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250211T225124_20250211T225149_057855_0722DE_D48F,New York,33_131,33,2025-02-11T22:51:24Z,2025-02-11T22:51:49Z,,,,,2,7420,299,228,6,28,43,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250212T002646_20250212T002711_057856_0722E6_46C3,Houston,,34,2025-02-12T00:26:46Z,2025-02-12T00:27:11Z,,,,,1,26278,914,783,191,73,58,0,2,2,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250213T083110_20250213T083139_057875_0723AA_0832,Santos,53_669,53,2025-02-13T08:31:10Z,2025-02-13T08:31:39Z,,,,,1,943,171,125,1,32,14,0,3,3,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1A_IW_GRDH_1SDV_20250213T092323_20250213T092352_057876_0723B2_676F,Busan,,54,2025-02-13T09:23:23Z,2025-02-13T09:23:52Z,,,,,1,12218,1474,933,57,157,374,10,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250214T113410_20250214T113435_057892_07245F_4349,Port Klang,,70,2025-02-14T11:34:10Z,2025-02-14T11:34:35Z,,,,,1,5689,476,401,0,50,25,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250214T181823_20250214T181848_057896_072485_312B,Tanger Med,,74,2025-02-14T18:18:23Z,2025-02-14T18:18:48Z,,,,,1,3397,449,397,4,20,32,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250214T190729_20250214T190754_057896_07248A_7E78,Newcastle,,74,2025-02-14T19:07:29Z,2025-02-14T19:07:54Z,,,,,1,2292,272,159,31,15,98,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250214T190754_20250214T190819_057896_07248A_4BF0,Sydney Botany,74_707,74,2025-02-14T19:07:54Z,2025-02-14T19:08:19Z,,,,,1,1822,230,122,32,7,101,0,1,1,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1A_IW_GRDH_1SDV_20250216T020731_20250216T020756_057915_072546_6998,Fujairah,,93,2025-02-16T02:07:31Z,2025-02-16T02:07:56Z,,,,,1,5021,588,473,2,43,72,0,2,2,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250217T055839_20250217T055904_057932_0725F5_9F4A,Rotterdam,110_419,110,2025-02-17T05:58:39Z,2025-02-17T05:59:04Z,,,,,1,39115,5741,2788,42,1732,1043,178,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250217T105813_20250217T105849_057935_072615_24F8,New York,,113,2025-02-17T10:58:13Z,2025-02-17T10:58:49Z,,,,,2,3146,321,252,34,32,37,0,5,5,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250217T193335_20250217T193400_057940_072653_7401,Melbourne,,118,2025-02-17T19:33:35Z,2025-02-17T19:34:00Z,,,,,4,6676,141,115,6,6,12,8,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250218T142506_20250218T142531_057952_0726CE_AB2C,Jebel Ali,,130,2025-02-18T14:25:06Z,2025-02-18T14:25:31Z,,,,,3,30814,1352,1001,6,87,264,0,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250219T054130_20250219T054155_057961_07271A_E786,Hamburg,,139,2025-02-19T05:41:30Z,2025-02-19T05:41:55Z,,,,,1,14013,1256,829,16,101,303,23,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250219T163005_20250219T163030_057967_072761_83D0,Richards Bay,,145,2025-02-19T16:30:05Z,2025-02-19T16:30:30Z,,,,,1,313,53,39,1,9,5,0,1,1,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250219T182624_20250219T182649_057969_07276B_575F,Tanger Med,147_110,147,2025-02-19T18:26:24Z,2025-02-19T18:26:49Z,,,,,1,616,143,113,2,15,15,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250219T191539_20250219T191604_057969_072771_AEEC,Newcastle,,147,2025-02-19T19:15:39Z,2025-02-19T19:16:04Z,,,,,3,8949,285,165,33,8,112,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250220T153905_20250220T153934_057981_0727FE_BF71,Mombasa,,159,2025-02-20T15:39:05Z,2025-02-20T15:39:34Z,,,,,2,6086,64,54,0,4,6,0,1,1,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250220T154857_20250220T154922_057982_0727FF_3573,Port Said,160_97,160,2025-02-20T15:48:57Z,2025-02-20T15:49:22Z,,,,,1,1301,202,168,0,16,18,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250220T173328_20250220T173353_057983_07280A_D019,Antwerp-Bruges,161_166,161,2025-02-20T17:33:28Z,2025-02-20T17:33:53Z,,,,,1,41840,5456,2634,36,1637,1013,172,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250220T213200_20250220T213229_057985_072826_A07F,Port Hedland,,163,2025-02-20T21:32:00Z,2025-02-20T21:32:29Z,,,,,1,1413,128,99,0,18,11,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250221T035236_20250221T035301_057989_07284C_FEC9,Port Said,,167,2025-02-21T03:52:36Z,2025-02-21T03:53:01Z,,,,,1,951,200,168,0,23,9,0,2,2,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250221T095438_20250221T095503_057993_072873_AE0F,Ningbo-Zhoushan,,171,2025-02-21T09:54:38Z,2025-02-21T09:55:03Z,120.699913,28.400282,123.598099,30.316563,2,44225,5157,2802,784,1127,1222,6,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250221T095503_20250221T095528_057993_072873_214C,Shanghai,,171,2025-02-21T09:55:03Z,2025-02-21T09:55:28Z,120.35878,29.90761,123.304535,31.820431,2,74446,7922,2044,384,4132,1740,6,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250221T112535_20250221T112600_057993_07287C_987F,Singapore,171_1183,171,2025-02-21T11:25:35Z,2025-02-21T11:26:00Z,,,,,1,21157,2302,1881,4,196,225,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250222T083933_20250222T083958_058006_072907_4A35,Sydney Botany,9_1066,9,2025-02-22T08:39:33Z,2025-02-22T08:39:58Z,,,,,2,7842,321,195,31,15,111,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250222T224810_20250222T224835_058015_072961_178E,Singapore,,18,2025-02-22T22:48:10Z,2025-02-22T22:48:35Z,,,,,4,122120,2519,2073,8,221,224,1,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250222T233426_20250222T233451_058015_072966_258C,Callao,,18,2025-02-22T23:34:26Z,2025-02-22T23:34:51Z,,,,,1,1685,123,97,2,9,17,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250223T225059_20250223T225124_058030_0729FF_D88B,New York,,33,2025-02-23T22:50:59Z,2025-02-23T22:51:24Z,,,,,1,982,175,129,27,25,21,0,5,5,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250223T225124_20250223T225149_058030_0729FF_0142,New York,33_131,33,2025-02-23T22:51:24Z,2025-02-23T22:51:49Z,,,,,2,3662,291,221,6,25,45,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250225T083109_20250225T083138_058050_072ACF_F870,Santos,53_669,53,2025-02-25T08:31:09Z,2025-02-25T08:31:38Z,,,,,1,1170,182,142,0,28,12,0,3,3,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250225T092323_20250225T092352_058051_072AD7_32C8,Busan,,54,2025-02-25T09:23:23Z,2025-02-25T09:23:52Z,,,,,1,12085,1319,850,51,125,334,10,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250225T141654_20250225T141719_058054_072AFB_9955,Fujairah,,57,2025-02-25T14:16:54Z,2025-02-25T14:17:19Z,,,,,4,19460,629,513,3,47,68,1,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250226T104756_20250226T104817_058066_072B73_87CC,Callao,69_632,69,2025-02-26T10:47:56Z,2025-02-26T10:48:17Z,,,,,2,2588,124,99,1,9,16,0,3,3,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250226T113410_20250226T113435_058067_072B78_D03A,Port Klang,,70,2025-02-26T11:34:10Z,2025-02-26T11:34:35Z,,,,,1,3940,446,382,1,38,23,3,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250226T181823_20250226T181848_058071_072B9C_18AC,Tanger Med,,74,2025-02-26T18:18:23Z,2025-02-26T18:18:48Z,,,,,1,2234,487,421,6,23,41,2,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250227T225608_20250227T225633_058088_072C54_63A1,Port Klang,91_582,91,2025-02-27T22:56:08Z,2025-02-27T22:56:33Z,,,,,1,4566,393,326,0,45,22,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250228T020730_20250228T020755_058090_072C68_CF5E,Fujairah,,93,2025-02-28T02:07:30Z,2025-02-28T02:07:55Z,,,,,1,3758,527,437,1,35,54,1,2,2,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250301T105812_20250301T105846_058110_072D32_F0B5,New York,,113,2025-03-01T10:58:12Z,2025-03-01T10:58:46Z,,,,,2,3995,329,260,34,30,39,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250301T193335_20250301T193400_058115_072D72_2009,Melbourne,,118,2025-03-01T19:33:35Z,2025-03-01T19:34:00Z,,,,,1,760,130,113,4,3,7,7,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,Jebel Ali,,130,2025-03-02T14:25:06Z,2025-03-02T14:25:31Z,,,,,1,8977,1217,927,4,64,226,0,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250303T054130_20250303T054155_058136_072E47_AB21,Hamburg,,139,2025-03-03T05:41:30Z,2025-03-03T05:41:55Z,,,,,1,14986,1243,822,17,92,308,21,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250303T163005_20250303T163030_058142_072E91_AE2F,Richards Bay,,145,2025-03-03T16:30:05Z,2025-03-03T16:30:30Z,,,,,1,285,45,34,1,8,3,0,1,1,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250303T191539_20250303T191604_058144_072EA3_ADB5,Newcastle,147_701,147,2025-03-03T19:15:39Z,2025-03-03T19:16:04Z,,,,,1,3427,285,161,29,12,112,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250303T191604_20250303T191629_058144_072EA3_2821,Sydney Botany,147_706,147,2025-03-03T19:16:04Z,2025-03-03T19:16:29Z,,,,,1,3327,273,148,32,6,119,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250304T153905_20250304T153934_058156_072F2C_718F,Mombasa,,159,2025-03-04T15:39:05Z,2025-03-04T15:39:34Z,,,,,3,5109,54,47,2,3,4,0,1,1,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250304T173328_20250304T173353_058158_072F3A_33A2,Antwerp-Bruges,,161,2025-03-04T17:33:28Z,2025-03-04T17:33:53Z,,,,,1,44685,5619,2709,38,1703,1027,180,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250304T213200_20250304T213229_058160_072F54_672D,Port Hedland,,163,2025-03-04T21:32:00Z,2025-03-04T21:32:29Z,,,,,1,1442,117,97,0,12,8,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250305T035236_20250305T035301_058164_072F78_0122,Port Said,,167,2025-03-05T03:52:36Z,2025-03-05T03:53:01Z,,,,,1,1128,218,176,0,30,10,2,2,2,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250305T095438_20250305T095503_058168_072F9F_26D6,Ningbo-Zhoushan,,171,2025-03-05T09:54:38Z,2025-03-05T09:55:03Z,,,,,1,25349,5136,2795,712,1185,1149,7,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250305T095503_20250305T095528_058168_072F9F_357A,Shanghai,,171,2025-03-05T09:55:03Z,2025-03-05T09:55:28Z,,,,,1,40111,8510,2134,384,4755,1613,8,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250306T110620_20250306T110637_058183_073047_BFF9,New York,11_458,11,2025-03-06T11:06:20Z,2025-03-06T11:06:37Z,,,,,1,2263,327,256,7,29,42,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250306T224811_20250306T224836_058190_07308D_CDA9,Singapore,,18,2025-03-06T22:48:11Z,2025-03-06T22:48:36Z,,,,,4,135085,2637,2161,10,236,237,3,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250306T233426_20250306T233451_058190_073092_1CD5,Callao,,18,2025-03-06T23:34:26Z,2025-03-06T23:34:51Z,,,,,1,1938,137,103,2,13,21,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250307T225059_20250307T225124_058205_073125_0F4B,New York,,33,2025-03-07T22:50:59Z,2025-03-07T22:51:24Z,,,,,4,10156,288,232,44,35,21,0,5,5,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250307T225124_20250307T225149_058205_073125_307F,New York,33_131,33,2025-03-07T22:51:24Z,2025-03-07T22:51:49Z,,,,,2,3748,302,235,4,26,41,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250309T083110_20250309T083139_058225_0731F2_0C8F,Santos,53_669,53,2025-03-09T08:31:10Z,2025-03-09T08:31:39Z,,,,,1,877,189,146,0,33,10,0,3,3,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1A_IW_GRDH_1SDV_20250309T092323_20250309T092352_058226_0731FA_4097,Busan,,54,2025-03-09T09:23:23Z,2025-03-09T09:23:52Z,,,,,1,12593,1465,960,77,145,349,11,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250309T155659_20250309T155724_058230_073226_5071,Port Said,58_95,58,2025-03-09T15:56:59Z,2025-03-09T15:57:24Z,,,,,1,1020,152,120,0,16,16,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
